"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"11812","XLOC_011812","XLOC_011812","Sgcb","14:37113197-37128996","ZL","ZDF","OK",47.1694,28.0156,-0.751624,-1.38486,0.04965,0.37235,"no"
"11819","XLOC_011819","XLOC_011819","Nfxl1","14:38192445-38233853","ZL","ZDF","OK",1.75443,3.05643,0.80085,1.6165,0.023,0.264002,"no"
"11933","XLOC_011933","XLOC_011933","Qdpr","14:70164646-70178287","ZL","ZDF","OK",43.5128,20.7913,-1.06546,-2.13611,0.00245,0.0719966,"no"
"11934","XLOC_011934","XLOC_011934","Ldb2","14:70780622-71112552","ZL","ZDF","OK",1.12185,2.14144,0.932704,1.63283,0.02085,0.251401,"no"
"11937","XLOC_011937","XLOC_011937","Prom1","14:71533062-71637417","ZL","ZDF","OK",10.9911,26.3577,1.26189,2.2462,0.00195,0.0665574,"no"
"11953","XLOC_011953","XLOC_011953","Clnk","14:76657310-76834035","ZL","ZDF","OK",0.443464,1.27277,1.52108,2.05751,0.0052,0.113619,"no"
"11956","XLOC_011956","XLOC_011956","Wdr1","14:76989918-77023726","ZL","ZDF","OK",49.6759,28.2291,-0.815366,-1.57193,0.0242,0.27002,"no"
"11964","XLOC_011964","XLOC_011964","Wfs1","14:78640619-78665966","ZL","ZDF","OK",7.33875,3.13104,-1.22889,-2.5764,0.00035,0.0213112,"yes"
"11988","XLOC_011988","XLOC_011988","Mxd4","14:81819414-81833591","ZL","ZDF","OK",28.8258,48.8265,0.760302,1.13717,0.0403,0.337589,"no"
"11992","XLOC_011992","XLOC_011992","Letm1","14:82227179-82270097","ZL","ZDF","OK",19.2047,7.17595,-1.42022,-2.78875,5e-05,0.00520877,"yes"
"12022","XLOC_012022","XLOC_012022","Tbc1d10a","14:84417319-84445414","ZL","ZDF","OK",9.16002,15.5336,0.761972,1.60706,0.0243,0.27045,"no"
"12023","XLOC_012023","XLOC_012023","Gatsl3","14:84447731-84452877","ZL","ZDF","OK",6.24323,23.8206,1.93185,4.01651,5e-05,0.00520877,"yes"
"12036","XLOC_012036","XLOC_012036","Ap1b1","14:85230643-85281807","ZL","ZDF","OK",18.874,10.4806,-0.848681,-1.75098,0.0141,0.205662,"no"
"12046","XLOC_012046","XLOC_012046","Ogdh","14:86345952-86618020","ZL","ZDF","OK",298.695,69.1644,-2.11057,-2.00681,0.00925,0.160224,"no"
"12056","XLOC_012056","XLOC_012056","Adcy1","14:87312202-87421659","ZL","ZDF","OK",0.456043,0.135654,-1.74924,-2.00624,0.0118,0.186066,"no"
"12118","XLOC_012118","XLOC_012118","Fam161a","14:107785028-107798115","ZL","ZDF","OK",0.148868,0.411092,1.46543,1.40113,0.04715,0.36442,"no"
"12122","XLOC_012122","XLOC_012122","Bcl11a","14:108826830-108921669","ZL","ZDF","OK",1.48505,0.705503,-1.07379,-1.63592,0.0304,0.301408,"no"
"12181","XLOC_012181","XLOC_012181","Ephx4","14:3360711-3389943","ZL","ZDF","OK",2.50608,1.04617,-1.26032,-1.7615,0.018,0.231786,"no"
"12202","XLOC_012202","XLOC_012202","Abcg3l1","14:6435166-6541191","ZL","ZDF","OK",2.20386,4.12697,0.905049,1.65353,0.0202,0.247225,"no"
"12210","XLOC_012210","XLOC_012210","Dmp1","14:6889855-6902081","ZL","ZDF","OK",0.75653,3.04889,2.01081,3.54185,5e-05,0.00520877,"yes"
"12250","XLOC_012250","XLOC_012250","Anxa3","14:14364007-14426514","ZL","ZDF","OK",20.2139,42.171,1.0609,2.06553,0.0038,0.0938515,"no"
"12265","XLOC_012265","XLOC_012265","Art3","14:17141985-17225389","ZL","ZDF","OK",128.256,67.2942,-0.930472,-1.53085,0.0315,0.305292,"no"
"12274","XLOC_012274","XLOC_012274","Parm1","14:17969058-18076907","ZL","ZDF","OK",68.5577,23.0496,-1.57258,-2.3872,7e-04,0.0348115,"yes"
"12325","XLOC_012325","XLOC_012325","LOC102552732","14:22868514-22890958","ZL","ZDF","OK",24.0205,42.7921,0.833075,1.72308,0.01345,0.200166,"no"
"12370","XLOC_012370","XLOC_012370","Kit","14:35072107-35149610","ZL","ZDF","OK",4.62009,2.60458,-0.826873,-1.78156,0.0145,0.208045,"no"
"12377","XLOC_012377","XLOC_012377","Rasl11b","14:36550163-36554580","ZL","ZDF","OK",13.7448,5.718,-1.2653,-2.66085,1e-04,0.00897184,"yes"
"12383","XLOC_012383","XLOC_012383","Dcun1d4","14:37210720-37294472","ZL","ZDF","OK",3.88364,6.13238,0.659037,1.40075,0.0472,0.36442,"no"
"12399","XLOC_012399","XLOC_012399","Limch1","14:42760360-43073544","ZL","ZDF","OK",9.2003,3.57233,-1.36481,-1.57176,0.03145,0.305076,"no"
"12400","XLOC_012400","XLOC_012400","Uchl1","14:43133217-43143973","ZL","ZDF","OK",0.555238,1.43374,1.36861,1.59964,0.0328,0.309299,"no"
"12414","XLOC_012414","XLOC_012414","Lias","14:44506898-44524252","ZL","ZDF","OK",33.3474,18.0043,-0.889232,-1.69356,0.0161,0.21981,"no"
"12422","XLOC_012422","XLOC_012422","Klf3","14:45142383-45173676","ZL","ZDF","OK",7.61221,12.233,0.684394,1.4233,0.0466,0.362975,"no"
"12430","XLOC_012430","XLOC_012430","LOC498368","14:46050603-46134784","ZL","ZDF","OK",4.20587,1.23334,-1.76984,-2.95835,1e-04,0.00897184,"yes"
"12450","XLOC_012450","XLOC_012450","Pcdh7","14:54649043-55084039","ZL","ZDF","OK",4.82997,1.94694,-1.3108,-2.44769,0.00045,0.0253627,"yes"
"12459","XLOC_012459","XLOC_012459","Smim20","14:60057492-60069958","ZL","ZDF","OK",435.244,207.312,-1.07002,-1.372,0.0478,0.366988,"no"
"12464","XLOC_012464","XLOC_012464","Pi4k2b","14:60566611-60594844","ZL","ZDF","OK",2.57678,4.96561,0.9464,1.90147,0.00735,0.140122,"no"
"12479","XLOC_012479","XLOC_012479","Slit2","14:66831847-67170920","ZL","ZDF","OK",0.42578,0.180185,-1.24063,-1.93104,0.01065,0.173792,"no"
"12487","XLOC_012487","XLOC_012487","Ncapg","14:69897607-69927938","ZL","ZDF","OK",0.461722,0.207163,-1.15626,-1.62087,0.0243,0.27045,"no"
"12495","XLOC_012495","XLOC_012495","Cd38","14:71714758-71754712","ZL","ZDF","OK",11.3986,21.5647,0.919812,1.85234,0.00735,0.140122,"no"
"12497","XLOC_012497","XLOC_012497","Cc2d2a","14:71894631-71979433","ZL","ZDF","OK",5.65802,9.87109,0.802913,1.59821,0.02655,0.281522,"no"
"12515","XLOC_012515","XLOC_012515","Cytl1","14:77805129-77810147","ZL","ZDF","OK",6.47016,22.2033,1.7789,3.68013,5e-05,0.00520877,"yes"
"12525","XLOC_012525","XLOC_012525","Grpel1","14:79457453-79464803","ZL","ZDF","OK",170.915,79.6217,-1.10204,-1.86142,0.00605,0.123938,"no"
"12541","XLOC_012541","XLOC_012541","Grk4","14:81265555-81339893","ZL","ZDF","OK",1.96509,3.51728,0.839869,1.62804,0.02145,0.254723,"no"
"12554","XLOC_012554","XLOC_012554","Fgfr3","14:82272319-82287706","ZL","ZDF","OK",3.46865,14.6603,2.07947,4.2433,5e-05,0.00520877,"yes"
"12559","XLOC_012559","XLOC_012559","Maea","14:82664248-82697673","ZL","ZDF","OK",43.9155,24.0998,-0.86571,-1.76979,0.01105,0.178859,"no"
"12571","XLOC_012571","XLOC_012571","Osbp2","14:83943976-84106997","ZL","ZDF","OK",3.09149,1.5855,-0.963366,-1.8856,0.0077,0.143193,"no"
"12573","XLOC_012573","XLOC_012573","Slc35e4","14:84163971-84170835","ZL","ZDF","OK",6.61921,10.9337,0.724045,1.50844,0.0324,0.308305,"no"
"12575","XLOC_012575","XLOC_012575","Mtfp1","14:84330217-84334066","ZL","ZDF","OK",30.9072,8.46749,-1.86794,-3.73008,5e-05,0.00520877,"yes"
"12601","XLOC_012601","XLOC_012601","Myl7","14:86143807-86147553","ZL","ZDF","OK",28.7654,10.3323,-1.47717,-2.93635,1e-04,0.00897184,"yes"
"12602","XLOC_012602","XLOC_012602","Gck","14:86148821-86190659","ZL","ZDF","OK",0.821384,0.276645,-1.57002,-1.93961,0.00725,0.13906,"no"
"12604","XLOC_012604","XLOC_012604","Nudcd3","14:86326420-86333424","ZL","ZDF","OK",19.8701,7.08438,-1.48788,-2.66206,0.00035,0.0213112,"yes"
"12626","XLOC_012626","XLOC_012626","AABR07015956.1","14:87699480-87701933","ZL","ZDF","OK",20.8783,12.0111,-0.797639,-1.72379,0.0158,0.217198,"no"
"12635","XLOC_012635","XLOC_012635","Fignl1","14:91895908-91904433","ZL","ZDF","OK",0.390659,0.865165,1.14706,1.68283,0.0175,0.228561,"no"
"12636","XLOC_012636","XLOC_012636","Ddc","14:91905918-91996774","ZL","ZDF","OK",9.44125,5.05836,-0.900308,-1.82548,0.01045,0.172319,"no"
"12672","XLOC_012672","XLOC_012672","AABR07016578.1","14:105123158-105141787","ZL","ZDF","OK",3.19602,8.39303,1.39292,1.20418,0.03065,0.302116,"no"
"12675","XLOC_012675","XLOC_012675","Ugp2","14:106153474-106249294","ZL","ZDF","OK",81.8883,34.8684,-1.23174,-1.62253,0.0381,0.328809,"no"
"12980","XLOC_012980","XLOC_012980","Synpo2l","15:4064545-4074173","ZL","ZDF","OK",50.1098,15.089,-1.7316,-2.95953,1e-04,0.00897184,"yes"
"12982","XLOC_012982","XLOC_012982","Usp54","15:4091753-4190608","ZL","ZDF","OK",9.04762,15.4918,0.775893,1.39007,0.03125,0.304075,"no"
"12998","XLOC_012998","XLOC_012998","Cd99l2","15:5265306-5311233","ZL","ZDF","OK",1.11109,0.545472,-1.0264,-1.72849,0.0112,0.179699,"no"
"13015","XLOC_013015","XLOC_013015","Oxsm","15:10462105-10466496","ZL","ZDF","OK",8.8004,4.25388,-1.04879,-2.14111,0.0038,0.0938515,"no"
"13020","XLOC_013020","XLOC_013020","Lrrc3b","15:11298477-11299257","ZL","ZDF","OK",9.92842,3.91183,-1.34372,-2.38991,0.0014,0.0536122,"no"
"13041","XLOC_013041","XLOC_013041","AABR07017200.1","15:17650683-17659387","ZL","ZDF","OK",0.631759,1.66512,1.39818,1.53358,0.0359,0.321041,"no"
"13047","XLOC_013047","XLOC_013047","Fam107a","15:18399514-18415965","ZL","ZDF","OK",3.52329,17.5718,2.31826,4.86629,5e-05,0.00520877,"yes"
"13049","XLOC_013049","XLOC_013049","Pdhb","15:18539209-18547090","ZL","ZDF","OK",236.467,115.692,-1.03135,-1.42769,0.04535,0.35806,"no"
"13061","XLOC_013061","XLOC_013061","Rcor2","15:19547870-19614805","ZL","ZDF","OK",8.44799,4.47626,-0.916313,-1.91759,0.0072,0.138706,"no"
"13066","XLOC_013066","XLOC_013066","AABR07017268.1","15:20241965-20343725","ZL","ZDF","OK",15.5684,30.3926,0.965096,1.43742,0.0447,0.355096,"no"
"13070","XLOC_013070","XLOC_013070","Cdkn3","15:23553127-23564535","ZL","ZDF","OK",1.42676,0.581957,-1.29376,-1.44183,0.03845,0.330402,"no"
"13072","XLOC_013072","XLOC_013072","Samd4a","15:23665156-23878539","ZL","ZDF","OK",5.78324,3.11641,-0.891993,-1.82404,0.01245,0.191775,"no"
"13075","XLOC_013075","XLOC_013075","Lgals3","15:24141650-24165666","ZL","ZDF","OK",22.3807,38.0157,0.764343,1.61404,0.02485,0.272705,"no"
"13106","XLOC_013106","XLOC_013106","Apex1","15:27849978-27852085","ZL","ZDF","OK",17.9423,10.6528,-0.752131,-1.55355,0.0286,0.292262,"no"
"13109","XLOC_013109","XLOC_013109","AC114343.1,Rnase4","15:28018039-28035397","ZL","ZDF","OK",51.161,88.1373,0.784709,1.5632,0.02515,0.274217,"no"
"13217","XLOC_013217","XLOC_013217","Oxa1l","15:33004132-33056115","ZL","ZDF","OK",62.6459,29.8921,-1.06746,-1.87967,0.01205,0.18852,"no"
"13240","XLOC_013240","XLOC_013240","Lrrc16b","15:34167899-34185124","ZL","ZDF","OK",3.48058,7.50632,1.10878,2.30284,0.00165,0.0590695,"no"
"13244","XLOC_013244","XLOC_013244","Fitm1","15:34251605-34253073","ZL","ZDF","OK",36.1066,14.049,-1.36179,-2.61075,8e-04,0.037335,"yes"
"13254","XLOC_013254","XLOC_013254","Nfatc4","15:34493121-34505024","ZL","ZDF","OK",3.41107,5.90126,0.790801,1.59966,0.0227,0.262201,"no"
"13310","XLOC_013310","XLOC_013310","C1qtnf9","15:41069506-41081159","ZL","ZDF","OK",26.0961,45.3976,0.798783,1.61674,0.0231,0.264184,"no"
"13311","XLOC_013311","XLOC_013311","Mipep","15:41084205-41192705","ZL","ZDF","OK",20.0293,9.20452,-1.1217,-1.99169,0.0058,0.120729,"no"
"13321","XLOC_013321","XLOC_013321","Pbk","15:42489376-42500395","ZL","ZDF","OK",0.818609,0.206799,-1.98494,-2.07291,0.01165,0.184628,"no"
"13327","XLOC_013327","XLOC_013327","Adra1a","15:43297117-43392938","ZL","ZDF","OK",6.42981,2.95339,-1.1224,-2.30685,0.00155,0.0567842,"no"
"13363","XLOC_013363","XLOC_013363","Kif13b","15:48030972-48193069","ZL","ZDF","OK",6.67213,12.1246,0.861715,1.6442,0.02245,0.259997,"no"
"13377","XLOC_013377","XLOC_013377","Loxl2","15:51303908-51367933","ZL","ZDF","OK",7.91201,3.78272,-1.06462,-2.09084,0.0016,0.05794,"no"
"13388","XLOC_013388","XLOC_013388","Hr","15:52241779-52261279","ZL","ZDF","OK",1.8343,0.709498,-1.37036,-2.61715,3e-04,0.019395,"yes"
"13389","XLOC_013389","XLOC_013389","Nudt18","15:52265552-52269058","ZL","ZDF","OK",22.0654,11.4628,-0.944821,-1.93778,0.0067,0.132678,"no"
"13403","XLOC_013403","XLOC_013403","Sucla2","15:55461694-55516952","ZL","ZDF","OK",206.627,89.863,-1.20123,-1.6987,0.01405,0.205341,"no"
"13405","XLOC_013405","XLOC_013405","Htr2a","15:56666011-56735382","ZL","ZDF","OK",0.393628,0.11599,-1.76283,-2.13913,0.00775,0.143758,"no"
"13406","XLOC_013406","XLOC_013406","Esd","15:56756660-56777171","ZL","ZDF","OK",62.1317,37.1782,-0.740873,-1.46926,0.0423,0.346293,"no"
"13408","XLOC_013408","XLOC_013408","Lcp1","15:57176297-57277813","ZL","ZDF","OK",12.8239,8.19944,-0.645233,-1.39439,0.0493,0.37198,"no"
"13496","XLOC_013496","XLOC_013496","Gpc6","15:102164419-103174871","ZL","ZDF","OK",6.46275,4.06947,-0.667305,-1.4316,0.0428,0.34844,"no"
"13522","XLOC_013522","XLOC_013522","Rap2a","15:105851492-105879576","ZL","ZDF","OK",3.95127,2.05323,-0.944418,-1.97496,0.00515,0.113089,"no"
"13524","XLOC_013524","XLOC_013524","Ipo5","15:106257557-106293460","ZL","ZDF","OK",33.9505,16.2777,-1.06054,-1.8537,0.01125,0.180107,"no"
"13532","XLOC_013532","XLOC_013532","Clybl","15:108608203-108838235","ZL","ZDF","OK",28.4793,15.3313,-0.893429,-1.73571,0.01355,0.200838,"no"
"13536","XLOC_013536","XLOC_013536","Pcca","15:108960451-109316953","ZL","ZDF","OK",55.9542,20.5042,-1.44833,-2.37566,0.00125,0.0495961,"yes"
"13552","XLOC_013552","XLOC_013552","Adk","15:3033494-3435888","ZL","ZDF","OK",40.1807,14.278,-1.49271,-2.84348,5e-05,0.00520877,"yes"
"13566","XLOC_013566","XLOC_013566","Nid2","15:4893996-4951917","ZL","ZDF","OK",6.23161,3.61104,-0.787194,-1.67338,0.0177,0.229943,"no"
"13584","XLOC_013584","XLOC_013584","Thrb","15:8890509-9239804","ZL","ZDF","OK",8.37349,5.16797,-0.696233,-1.42265,0.0482,0.367494,"no"
"13616","XLOC_013616","XLOC_013616","Abhd6","15:18646507-18695241","ZL","ZDF","OK",4.29278,8.22282,0.93772,1.96756,0.006,0.12372,"no"
"13674","XLOC_013674","XLOC_013674","A930018M24Rik,Klhl33","15:27811229-27819689","ZL","ZDF","OK",6.31335,3.84874,-0.71402,-1.2538,0.03615,0.322364,"no"
"13756","XLOC_013756","XLOC_013756","Prmt5","15:33156459-33165895","ZL","ZDF","OK",10.2617,6.14265,-0.740341,-1.57534,0.0271,0.284065,"no"
"13787","XLOC_013787","XLOC_013787","Tgm1","15:34378131-34392066","ZL","ZDF","OK",1.51442,4.60215,1.60355,2.95599,5e-05,0.00520877,"yes"
"13789","XLOC_013789","XLOC_013789","Dhrs1","15:34424015-34431325","ZL","ZDF","OK",7.69289,12.9661,0.753149,1.4627,0.04135,0.341826,"no"
"13791","XLOC_013791","XLOC_013791","Adcy4","15:34453798-34469762","ZL","ZDF","OK",9.77268,21.0628,1.10787,2.2155,0.0022,0.0693805,"no"
"13796","XLOC_013796","XLOC_013796","Mcpt1","15:34609775-34612432","ZL","ZDF","OK",4.58921,1.25789,-1.86724,-2.83937,3e-04,0.019395,"yes"
"13820","XLOC_013820","XLOC_013820","Cenpj","15:36745899-36809173","ZL","ZDF","OK",2.80113,4.90832,0.809219,1.6649,0.02145,0.254723,"no"
"13823","XLOC_013823","XLOC_013823","Zmym5","15:37039478-37061948","ZL","ZDF","OK",9.10791,17.9212,0.976474,1.6024,0.02405,0.268619,"no"
"13828","XLOC_013828","XLOC_013828","Gja3","15:37298532-37325178","ZL","ZDF","OK",9.66954,5.52377,-0.807795,-1.63699,0.01695,0.225123,"no"
"13842","XLOC_013842","XLOC_013842","Micu2","15:38191489-38276159","ZL","ZDF","OK",29.2003,16.8226,-0.795586,-1.62374,0.01885,0.238127,"no"
"13849","XLOC_013849","XLOC_013849","Phf11c,Setdb2","15:39693841-39744994","ZL","ZDF","OK",3.50947,6.1017,0.797961,1.43052,0.04,0.336101,"no"
"13856","XLOC_013856","XLOC_013856","Tnfrsf19","15:41246307-41338284","ZL","ZDF","OK",0.629968,0.170407,-1.88629,-2.20639,0.00265,0.0752579,"no"
"13858","XLOC_013858","XLOC_013858","Sgcg","15:41548688-41595392","ZL","ZDF","OK",84.4466,46.7855,-0.851979,-1.51695,0.03315,0.310999,"no"
"13862","XLOC_013862","XLOC_013862","Kpna3","15:41696256-41770158","ZL","ZDF","OK",15.6319,8.74651,-0.837709,-1.76885,0.013,0.1968,"no"
"13863","XLOC_013863","XLOC_013863","Spryd7","15:41867167-41890737","ZL","ZDF","OK",55.9934,32.0824,-0.803474,-1.52039,0.03135,0.304375,"no"
"13868","XLOC_013868","XLOC_013868","Scara3","15:42605371-42638392","ZL","ZDF","OK",1.07183,2.00261,0.901806,1.66603,0.01995,0.245532,"no"
"13880","XLOC_013880","XLOC_013880","Dock5","15:44448975-44627765","ZL","ZDF","OK",1.15449,1.94915,0.755585,1.4669,0.04025,0.337299,"no"
"13887","XLOC_013887","XLOC_013887","Ints6","15:45834301-45947030","ZL","ZDF","OK",6.05608,10.9267,0.851402,1.75149,0.0134,0.199963,"no"
"13893","XLOC_013893","XLOC_013893","Gata4","15:46386641-46458668","ZL","ZDF","OK",31.2876,16.3784,-0.933796,-1.74567,0.0156,0.217028,"no"
"13896","XLOC_013896","XLOC_013896","Mtmr9","15:46693382-46719252","ZL","ZDF","OK",6.47884,3.75225,-0.787981,-1.70958,0.01595,0.21885,"no"
"13900","XLOC_013900","XLOC_013900","Msra","15:47488893-47800106","ZL","ZDF","OK",18.9636,9.47285,-1.00137,-1.92952,0.0063,0.127397,"no"
"13903","XLOC_013903","XLOC_013903","Extl3","15:48419813-48464800","ZL","ZDF","OK",8.37303,4.14725,-1.01359,-2.08843,0.0031,0.0825953,"no"
"13928","XLOC_013928","XLOC_013928","Piwil2","15:52037422-52116001","ZL","ZDF","OK",3.74013,1.96832,-0.92612,-1.88489,0.0077,0.143193,"no"
"13929","XLOC_013929","XLOC_013929","Polr3d","15:52129470-52134140","ZL","ZDF","OK",12.0003,7.25086,-0.726849,-1.54712,0.0298,0.298285,"no"
"13944","XLOC_013944","XLOC_013944","Nudt15","15:55417148-55456698","ZL","ZDF","OK",2.58644,1.17163,-1.14245,-2.13042,0.00175,0.0614485,"no"
"13946","XLOC_013946","XLOC_013946","Lrch1","15:56783519-56970376","ZL","ZDF","OK",3.35456,5.74261,0.775583,1.67521,0.0173,0.227435,"no"
"13964","XLOC_013964","XLOC_013964","Lacc1","15:59204451-59279967","ZL","ZDF","OK",1.30082,0.599082,-1.1186,-1.44438,0.0459,0.359817,"no"
"13965","XLOC_013965","XLOC_013965","Dnajc15","15:59984198-60056710","ZL","ZDF","OK",105.305,55.2289,-0.931083,-1.60667,0.02785,0.288624,"no"
"13970","XLOC_013970","XLOC_013970","Dgkh","15:60791577-60966375","ZL","ZDF","OK",1.41619,2.46878,0.801784,1.71611,0.01625,0.220488,"no"
"13972","XLOC_013972","XLOC_013972","Rgcc","15:61551860-61564695","ZL","ZDF","OK",43.6856,146.071,1.74144,3.45785,5e-05,0.00520877,"yes"
"13973","XLOC_013973","XLOC_013973","Naa16","15:61597051-61655654","ZL","ZDF","OK",4.16608,8.8031,1.07932,2.22404,0.001,0.0438743,"yes"
"13986","XLOC_013986","XLOC_013986","Diaph3","15:69929241-70399924","ZL","ZDF","OK",0.71626,0.133605,-2.4225,-1.27531,0.00635,0.128054,"no"
"13988","XLOC_013988","XLOC_013988","Pcdh20","15:71772776-71779033","ZL","ZDF","OK",0.544233,1.59886,1.55474,2.80965,3e-04,0.019395,"yes"
"14022","XLOC_014022","XLOC_014022","Ednrb","15:88004772-88036872","ZL","ZDF","OK",10.9409,17.6368,0.68885,1.42135,0.0454,0.358197,"no"
"14033","XLOC_014033","XLOC_014033","Spry2","15:90172743-90177818","ZL","ZDF","OK",11.3776,6.75886,-0.751341,-1.59031,0.02505,0.273806,"no"
"14075","XLOC_014075","XLOC_014075","Tmtc4","15:109338764-109394927","ZL","ZDF","OK",4.36831,2.11496,-1.04645,-2.09656,0.00315,0.0831214,"no"
"14286","XLOC_014286","XLOC_014286","Ppif","16:1979190-1985908","ZL","ZDF","OK",58.1033,20.3281,-1.51514,-2.9404,5e-05,0.00520877,"yes"
"14290","XLOC_014290","XLOC_014290","Dennd6a","16:2278693-2328116","ZL","ZDF","OK",9.26121,18.9167,1.03038,2.06445,0.0031,0.0825953,"no"
"14303","XLOC_014303","XLOC_014303","Wnt5a","16:4469467-4490313","ZL","ZDF","OK",2.7573,1.46182,-0.915488,-1.86349,0.0097,0.164773,"no"
"14317","XLOC_014317","XLOC_014317","Mustn1","16:6962721-6964989","ZL","ZDF","OK",6.35601,13.2986,1.06508,2.08483,0.0043,0.101197,"no"
"14324","XLOC_014324","XLOC_014324","Sema3g","16:7303566-7317286","ZL","ZDF","OK",7.39666,20.4292,1.46569,2.88474,5e-05,0.00520877,"yes"
"14330","XLOC_014330","XLOC_014330","Galnt15","16:8128067-8181012","ZL","ZDF","OK",1.95778,6.51123,1.73371,3.4294,5e-05,0.00520877,"yes"
"14386","XLOC_014386","XLOC_014386","Sh2d4b","16:17611114-17709848","ZL","ZDF","OK",0.139478,1.15975,3.05571,2.9768,0.00275,0.0773979,"no"
"14413","XLOC_014413","XLOC_014413","Mrpl34","16:19874033-19874768","ZL","ZDF","OK",90.2349,53.8907,-0.743651,-1.5145,0.03515,0.318743,"no"
"14414","XLOC_014414","XLOC_014414","Dda1","16:19877949-19885586","ZL","ZDF","OK",27.8989,15.5163,-0.846427,-1.78422,0.01345,0.200166,"no"
"14432","XLOC_014432","XLOC_014432","Arrdc2","16:20352479-20356623","ZL","ZDF","OK",4.0577,7.12994,0.813227,1.64025,0.0225,0.260164,"no"
"14481","XLOC_014481","XLOC_014481","Cpe","16:26906715-27014813","ZL","ZDF","OK",110.796,53.7135,-1.04455,-1.68662,0.0136,0.201307,"no"
"14488","XLOC_014488","XLOC_014488","Palldl1","16:31349183-31390338","ZL","ZDF","OK",5.47269,3.02124,-0.857106,-1.59804,0.0246,0.271998,"no"
"14500","XLOC_014500","XLOC_014500","Galnt7","16:35928743-36062734","ZL","ZDF","OK",1.65247,3.03912,0.879034,1.49535,0.03705,0.325108,"no"
"14508","XLOC_014508","XLOC_014508","Cep44","16:37177201-37199041","ZL","ZDF","OK",3.22895,5.79576,0.84393,1.43904,0.0423,0.346293,"no"
"14515","XLOC_014515","XLOC_014515","Spcs3","16:40050733-40058822","ZL","ZDF","OK",17.0768,10.6422,-0.68225,-1.45942,0.0381,0.328809,"no"
"14523","XLOC_014523","XLOC_014523","Tenm3","16:46731402-46929004","ZL","ZDF","OK",1.47328,0.841311,-0.808316,-1.56657,0.0265,0.281522,"no"
"14527","XLOC_014527","XLOC_014527","Ing2","16:47717950-47725836","ZL","ZDF","OK",2.23993,4.25855,0.926912,1.82867,0.00995,0.16721,"no"
"14595","XLOC_014595","XLOC_014595","Leprotl1","16:61758916-61771569","ZL","ZDF","OK",29.6002,12.6262,-1.22919,-1.48891,0.0204,0.248703,"no"
"14596","XLOC_014596","XLOC_014596","Dctn6","16:61795431-61816031","ZL","ZDF","OK",78.6477,43.7538,-0.845996,-1.6181,0.02055,0.250116,"no"
"14605","XLOC_014605","XLOC_014605","Nrg1","16:63837215-64057779","ZL","ZDF","OK",0.347679,0.133212,-1.38403,-1.44516,0.01995,0.245532,"no"
"14642","XLOC_014642","XLOC_014642","Ddhd2","16:71090044-71120712","ZL","ZDF","OK",8.71638,17.0773,0.970276,1.9292,0.0079,0.145435,"no"
"14660","XLOC_014660","XLOC_014660","LOC100910163","16:72401886-72403179","ZL","ZDF","OK",12.6676,30.6218,1.27342,2.71612,1e-04,0.00897184,"yes"
"14669","XLOC_014669","XLOC_014669","Polb","16:74237000-74260271","ZL","ZDF","OK",10.5453,6.5566,-0.685576,-1.3895,0.0485,0.368758,"no"
"14671","XLOC_014671","XLOC_014671","Smim19","16:74408126-74422930","ZL","ZDF","OK",33.5863,19.646,-0.773635,-1.47154,0.03985,0.335646,"no"
"14672","XLOC_014672","XLOC_014672","Slc25a15","16:74506594-74554529","ZL","ZDF","OK",6.67589,3.90723,-0.772813,-1.63704,0.0231,0.264184,"no"
